"","match","decM","decW","raterDecAvgW","decAvgM","avgWaveDecW","raterDecAvgM","decAvgW","avgWaveDecM","funAvgRatingM","attrAvgRatingW","ageM","exphappyW","shoppingWealthIndW","goalMeetNewM_goalFunNightWCross","goalMeetNewM_goalMeetNewWCross","goalFunNightM_goalMeetNewWCross","goalFunNightM_goalFunNightWCross","sharPrefW","datesCrossProbDecW","raceAsianM_raceWhiteWCross","fieldsCrossProbMatch","goalsCrossProbMatch","careerAcademicM","racesCrossProbMatch","careerFinanceW","impraceW","impraceM","dateW","probAvgRatingM","probAvgRatingW","impreligW","raceAsianW","careersManProbDecW","careersWomanProbDecW","baselineDecMGuess","baselineDecWGuess","betterDecMGuess","betterDecWGuess","baselineMatchGuess","betterMatchGuess"
"1613",0,0,0,0.333333333333333,0.111111111111111,0.330246913580247,0.666666666666667,0.5,0.530864197530864,4.83333333333333,6.05555555555556,32,5,3,0,0,1,0,15,0.275510204081633,0,0.112848920962705,0.169381107491857,1,0.137096774193548,0,8,2,7,4.5,4.77777777777778,8,1,0.277519379844961,0.333333333333333,0.677384877025422,0.106707717716576,0.63657404084142,0.0902045519749145,0.0855369128565132,0.0726903835865027
"1614",0,0,0,0.444444444444444,0.222222222222222,0.333333333333333,0.444444444444444,0.277777777777778,0.527777777777778,5.38888888888889,6.38888888888889,28,7,9,1,0,0,0,20,0.271929824561404,0,0.128205128205128,0.146757679180887,0,0.0581395348837209,0,3,6,5,4.16666666666667,4.19444444444444,1,1,0.268333333333333,0.311475409836066,0.198320069813446,0.260538535682008,0.208467401030649,0.247878503197566,0.0818801075194976,0.0671808594283767
"1615",0,0,1,0.388888888888889,0.222222222222222,0.330246913580247,0.277777777777778,0.277777777777778,0.527777777777778,6.33333333333333,6.33333333333333,26,7,9,1,0,0,0,20,0.290697674418605,0,0.128205128205128,0.146757679180887,0,0.137096774193548,0,3,8,5,4.72222222222222,4.30555555555556,1,1,0.268333333333333,0.311475409836066,0.0975188995237225,0.212926693865685,0.107799049069201,0.298530947171389,0.0565674214205125,0.0736026239954661
"1616",0,0,1,0.388888888888889,0.444444444444444,0.327160493827161,0.5,0.277777777777778,0.530864197530864,6.83333333333333,6.61111111111111,27,7,9,1,0,0,0,20,0.338235294117647,0,0.208791208791209,0.146757679180887,1,0.137096774193548,0,3,6,5,3.94444444444444,4.30555555555556,1,1,0.277519379844961,0.311475409836066,0.241861897096962,0.456946678337867,0.261169474621421,0.594387884355711,0.140559080456527,0.246770642323149
"1617",1,1,1,0.388888888888889,0.555555555555556,0.327160493827161,0.833333333333333,0.277777777777778,0.527777777777778,7.94444444444444,6.38888888888889,25,7,9,1,0,0,0,20,0.184210526315789,0,0.262972268809911,0.146757679180887,0,0.137931034482759,0,3,1,5,5,4.58333333333333,1,1,0.378787878787879,0.311475409836066,0.629211282264662,0.594239338158034,0.540949724670647,0.575324374054422,0.263901210645667,0.270114120860759
"1618",0,0,0,0.444444444444444,0.333333333333333,0.330246913580247,0.5,0.277777777777778,0.530864197530864,6.61111111111111,6.27777777777778,22,7,9,0,0,0,0,20,0.184210526315789,0,0.13933703417613,0.121951219512195,0,0,0,3,1,5,4.61111111111111,4.52777777777778,1,1,0.378787878787879,0.311475409836066,0.241861897096962,0.38551269579593,0.183612918412909,0.291682758244864,0.120257660122794,0.0587261569296477
"1619",0,0,0,0.5,0.722222222222222,0.330246913580247,0.833333333333333,0.277777777777778,0.530864197530864,8.22222222222222,6.38888888888889,21,7,9,0,0,0,1,20,0.290697674418605,0,0.430724957446689,0.182584269662921,1,0.137096774193548,0,3,1,5,5.5,4.33333333333333,1,1,0.277519379844961,0.311475409836066,0.62675040814791,0.854210502739206,0.711409873177591,0.86331473405468,0.471265765059561,0.679440730895547
"1620",0,0,1,0.388888888888889,0.555555555555556,0.330246913580247,0.444444444444444,0.333333333333333,0.527777777777778,6.72222222222222,6.33333333333333,24,7,9,0,0,0,1,20,0.271929824561404,0,0.114285714285714,0.182584269662921,0,0.137096774193548,0,3,1,5,5.66666666666667,4.19444444444444,1,1,0.361111111111111,0.311475409836066,0.243578000681139,0.588797835252314,0.181601673791487,0.446713764460885,0.194378235188211,0.102490802240933
"1621",1,1,1,0.388888888888889,0.388888888888889,0.327160493827161,0.888888888888889,0.222222222222222,0.527777777777778,7.11111111111111,6.33333333333333,25,7,9,0,0,0,1,20,0.290697674418605,0,0.297271631073693,0.182584269662921,0,0.0581395348837209,0,3,1,5,4.83333333333333,4.47222222222222,1,1,0.298245614035088,0.311475409836066,0.631779274390555,0.389365832874692,0.691839122176361,0.429639433570903,0.169005005373474,0.256825141567154
"1622",0,0,0,0.444444444444444,0.277777777777778,0.333333333333333,0.333333333333333,0.277777777777778,0.527777777777778,6.61111111111111,6.38888888888889,28,7,9,1,0,0,0,20,0.271929824561404,0,0.224208886457281,0.146757679180887,0,0.137096774193548,0,3,4,5,4.44444444444444,4.63888888888889,1,1,0.298245614035088,0.311475409836066,0.124661205453055,0.317407000392419,0.157411383504502,0.483221804940996,0.0837830288994978,0.14675331042595
"1623",0,0,0,0.444444444444444,0.166666666666667,0.330246913580247,0,0.277777777777778,0.527777777777778,6.66666666666667,6.44444444444444,27,7,9,0,0,0,0,20,0.338235294117647,0,0.128205128205128,0.121951219512195,0,0.0581395348837209,0,3,7,5,4.94444444444444,4.52777777777778,1,1,0.268333333333333,0.311475409836066,0.026450187528595,0.214409778287519,0.0403307771975007,0.414546986344203,0.039720033379156,0.0629120791953883
"1624",0,0,0,0.5,0.111111111111111,0.330246913580247,0.388888888888889,0.333333333333333,0.527777777777778,5.33333333333333,6.44444444444444,26,7,9,0,0,0,1,20,0.338235294117647,0,0.128205128205128,0.182584269662921,0,0.137096774193548,0,3,7,5,4.88888888888889,4.36111111111111,1,1,0.268333333333333,0.311475409836066,0.196360991190215,0.21398805185907,0.235256526466877,0.23260662839669,0.0730228643475467,0.070680081818809
"1625",0,0,0,0.5,0,0.333333333333333,0.611111111111111,0.333333333333333,0.530864197530864,5.05555555555556,6.38888888888889,26,7,9,0,0,0,1,20,0.184210526315789,0,0.114285714285714,0.182584269662921,1,0,0,3,3,5,3.88888888888889,4.19444444444444,1,1,0.277519379844961,0.311475409836066,0.419115118825142,0.132645536587719,0.392902646968718,0.0893676232118653,0.0687646006786852,0.0538676565387226
"1626",0,0,1,0.388888888888889,0.555555555555556,0.327160493827161,0.5,0.333333333333333,0.530864197530864,6.94444444444444,6.72222222222222,29,7,9,1,0,0,0,20,0.338235294117647,0,0.208791208791209,0.146757679180887,1,0.137096774193548,0,3,4,5,4.88888888888889,4.25,1,1,0.277519379844961,0.311475409836066,0.2934066038869,0.594239338158034,0.326136579118826,0.658055597478323,0.206626682635771,0.286355655577732
"1627",0,1,0,0.444444444444444,0.111111111111111,0.330246913580247,1,0.222222222222222,0.527777777777778,4.11111111111111,6.16666666666667,39,7,9,0,0,0,0,20,0.290697674418605,0,0.13933703417613,0.0333333333333333,1,0.137096774193548,0,3,1,5,3.83333333333333,4.61111111111111,1,1,0.277519379844961,0.311475409836066,0.748792441912078,0.171387284518412,0.757833121179547,0.0895484102977177,0.107227313849826,0.0634490341730085
"1628",0,0,1,0.388888888888889,0.944444444444444,0.327160493827161,0.555555555555556,0.277777777777778,0.530864197530864,7.44444444444444,6.44444444444444,28,7,9,0,0,0,0,20,0.418604651162791,0,0.354502775632097,0.26,0,0.137096774193548,0,3,1,5,5.61111111111111,4.36111111111111,1,1,0.378787878787879,0.311475409836066,0.296026577602274,0.910730719141391,0.356592845787623,0.938862876227045,0.465853372842279,0.623094988081685
"1629",0,0,0,0.5,0.333333333333333,0.330246913580247,0.388888888888889,0.277777777777778,0.527777777777778,5.83333333333333,6.38888888888889,30,7,9,0,0,0,1,20,0.418604651162791,0,0.128205128205128,0.182584269662921,1,0.13933703417613,0,3,8,5,5.27777777777778,4.58333333333333,1,1,0.277519379844961,0.311475409836066,0.158034611738781,0.452396763591543,0.176052463901565,0.509092130361413,0.124162729944825,0.134788330561527
"1630",0,1,0,0.5,0,0.330246913580247,0.722222222222222,0.277777777777778,0.524691358024691,4.66666666666667,6.38888888888889,22,7,9,0,0,0,0,20,0.290697674418605,0,0.128205128205128,0.26,0,0.0581395348837209,0,3,3,5,4.66666666666667,4.36111111111111,1,1,0.268333333333333,0.311475409836066,0.499639336003791,0.135203949381877,0.572529958041572,0.141236728538369,0.0726195192648993,0.0763233439548769
"1631",1,1,1,0.444444444444444,0.0555555555555556,0.327160493827161,0.555555555555556,0.222222222222222,0.527777777777778,4.61111111111111,6.22222222222222,32,7,9,0,0,0,1,20,0.290697674418605,0,0.208791208791209,0.182584269662921,1,0.137096774193548,0,3,2,5,4.5,4.25,1,1,0.277519379844961,0.311475409836066,0.246338570650649,0.136002930381776,0.362359759512471,0.142168920290781,0.0508687688231467,0.0750766362419817
"1632",0,1,0,0.166666666666667,0.166666666666667,0.333333333333333,0.444444444444444,0.722222222222222,0.527777777777778,5.33333333333333,7.72222222222222,28,5,7,0,0,0,0,20,0.271929824561404,1,0,0.3125,0,0.12,0,6,6,5,3.83333333333333,4.83333333333333,9,0,0.268333333333333,0.206349206349206,0.670261023044223,0.0634163551024893,0.655925990270346,0.0463213787774696,0.0705070642739353,0.0774619110631546
"1633",0,1,0,0.166666666666667,0.277777777777778,0.330246913580247,0.222222222222222,0.722222222222222,0.524691358024691,6.44444444444444,7.88888888888889,26,5,7,0,0,0,0,20,0.290697674418605,0,0,0.3125,0,0.141287284144427,0,6,8,5,4.61111111111111,4.61111111111111,9,0,0.268333333333333,0.206349206349206,0.407015639467719,0.107571647785903,0.414506741087997,0.159990659056611,0.0748881666387184,0.104716132121825
"1634",1,1,1,0.111111111111111,0.5,0.327160493827161,0.388888888888889,0.777777777777778,0.527777777777778,6.72222222222222,7.72222222222222,27,5,7,0,0,0,0,20,0.338235294117647,0,0.1,0.3125,1,0.141287284144427,0,6,6,5,3.88888888888889,4.94444444444444,9,0,0.277519379844961,0.206349206349206,0.667427437367495,0.218962982250086,0.628245017164341,0.303476910298584,0.15804157280277,0.236453578221223
"1635",0,1,0,0.166666666666667,0.555555555555556,0.333333333333333,0.833333333333333,0.722222222222222,0.527777777777778,8,7.88888888888889,25,5,7,0,0,0,0,20,0.184210526315789,0,0.34265780187782,0.3125,0,0.180327868852459,0,6,1,5,5.22222222222222,5.22222222222222,9,0,0.378787878787879,0.206349206349206,0.933514147114404,0.320999633180555,0.949311903140526,0.390126042990006,0.305908551423376,0.555863046532025
"1636",0,0,0,0.166666666666667,0.277777777777778,0.330246913580247,0.555555555555556,0.833333333333333,0.530864197530864,6.66666666666667,7.72222222222222,22,5,7,0,0,0,0,20,0.184210526315789,0,0.13933703417613,0.13933703417613,0,0.08,0,6,1,5,4.61111111111111,5,9,0,0.378787878787879,0.206349206349206,0.85563636239353,0.107571647785903,0.838847192645659,0.0647470428081491,0.136083706467283,0.0652564234674331
"1637",0,1,0,0.166666666666667,0.722222222222222,0.330246913580247,0.722222222222222,0.777777777777778,0.527777777777778,8.05555555555556,7.88888888888889,21,5,7,0,0,0,0,20,0.290697674418605,0,0.47295372330527,0.181818181818182,1,0.141287284144427,0,6,1,5,5.5,4.72222222222222,9,0,0.277519379844961,0.206349206349206,0.913225139062684,0.527646086909673,0.961160818760407,0.550721046269828,0.421602446037644,0.65106351895113
"1638",1,1,1,0.166666666666667,0.5,0.327160493827161,0.333333333333333,0.722222222222222,0.524691358024691,6.72222222222222,7.88888888888889,24,5,7,0,0,0,0,20,0.271929824561404,0,0.13933703417613,0.181818181818182,0,0.141287284144427,0,6,1,5,5.22222222222222,4.88888888888889,9,0,0.361111111111111,0.206349206349206,0.544397698525963,0.2698229580683,0.60636404991295,0.206052861126436,0.157947967980087,0.098358776196759
"1639",0,1,0,0.166666666666667,0.444444444444444,0.330246913580247,0.888888888888889,0.777777777777778,0.527777777777778,7.05555555555556,8,25,5,7,0,0,0,0,20,0.290697674418605,1,0.354502775632097,0.181818181818182,0,0.12,0,6,1,5,4.88888888888889,4.72222222222222,9,0,0.298245614035088,0.206349206349206,0.960150217544152,0.216985096705291,0.980014376149683,0.152058951295263,0.274201061179632,0.401519574748352
"1640",0,0,0,0.166666666666667,0.333333333333333,0.333333333333333,0.388888888888889,0.833333333333333,0.530864197530864,6.72222222222222,7.94444444444444,28,5,7,0,0,0,0,20,0.271929824561404,0,0.250514579820442,0.3125,0,0.141287284144427,0,6,4,5,4.77777777777778,5.16666666666667,9,0,0.298245614035088,0.206349206349206,0.720749382426735,0.134648673427902,0.826271104247025,0.242319417412047,0.129364957240904,0.303087942842434
"1641",0,0,0,0.166666666666667,0.111111111111111,0.330246913580247,0,0.833333333333333,0.530864197530864,6.55555555555556,8.11111111111111,27,5,7,0,0,0,0,20,0.338235294117647,1,0,0.0871290708247231,0,0.12,0,6,7,5,5.05555555555556,4.88888888888889,9,0,0.268333333333333,0.206349206349206,0.271906204815465,0.0498458003528617,0.361245932476916,0.0447655079588999,0.0420426090440009,0.0308724394300712
"1642",0,1,0,0.166666666666667,0.111111111111111,0.330246913580247,0.333333333333333,0.722222222222222,0.527777777777778,5.22222222222222,7.94444444444444,26,5,7,0,0,0,0,20,0.338235294117647,0,0,0.181818181818182,0,0.141287284144427,0,6,7,5,5.11111111111111,4.77777777777778,9,0,0.268333333333333,0.206349206349206,0.53900312784763,0.0498458003528617,0.639359986342723,0.0417766242287342,0.052328533272756,0.03176240573037
"1643",0,1,0,0.166666666666667,0,0.333333333333333,0.5,0.777777777777778,0.524691358024691,5.11111111111111,7.88888888888889,26,5,7,0,0,0,0,20,0.184210526315789,0,0.118082896311803,0.181818181818182,1,0.08,0,6,3,5,4.16666666666667,5.05555555555556,9,0,0.277519379844961,0.206349206349206,0.780905801899029,0.0286258656420209,0.840118759334052,0.0208175756441518,0.0517366440405646,0.0454896500675589
"1644",0,0,0,0.166666666666667,0.611111111111111,0.330246913580247,0.555555555555556,0.777777777777778,0.527777777777778,7.05555555555556,8.05555555555556,29,5,7,0,0,0,0,20,0.338235294117647,0,0.1,0.3125,1,0.141287284144427,0,6,4,5,5,4.83333333333333,9,0,0.277519379844961,0.206349206349206,0.822754338758416,0.389702514510671,0.837685328500751,0.43189285326301,0.288949192686629,0.38746943219022
"1645",0,1,0,0.166666666666667,0.111111111111111,0.333333333333333,1,0.722222222222222,0.524691358024691,4.22222222222222,7.77777777777778,39,5,7,0,0,0,0,20,0.290697674418605,0,0.168520580716902,0.168520580716902,1,0.141287284144427,0,6,1,5,4.38888888888889,5.11111111111111,9,0,0.277519379844961,0.206349206349206,0.970461151295171,0.0488082784637659,0.98306300791875,0.0276739858154853,0.119975214249746,0.112230811420613
"1646",1,1,1,0.111111111111111,0.944444444444444,0.327160493827161,0.5,0.777777777777778,0.524691358024691,7.55555555555556,8,28,5,7,0,0,0,0,20,0.418604651162791,0,0.297271631073693,0.297271631073693,0,0.141287284144427,0,6,1,5,5.55555555555556,4.66666666666667,9,0,0.378787878787879,0.206349206349206,0.780905801899029,0.720228565457268,0.838143170944863,0.763728039854492,0.469455167683164,0.555060503797591
"1647",0,1,0,0.166666666666667,0.333333333333333,0.333333333333333,0.277777777777778,0.777777777777778,0.527777777777778,5.83333333333333,7.88888888888889,30,5,7,0,0,0,0,20,0.418604651162791,0,0,0.181818181818182,1,0.13933703417613,0,6,8,5,5.27777777777778,4.83333333333333,9,0,0.277519379844961,0.206349206349206,0.535700376139719,0.134648673427902,0.558873781753685,0.131794118042733,0.103005473992474,0.0693849155559402
"1648",0,1,0,0.166666666666667,0,0.330246913580247,0.722222222222222,0.777777777777778,0.524691358024691,4.94444444444444,7.88888888888889,22,5,7,0,0,0,0,20,0.290697674418605,1,0,0.118082896311803,0,0.12,0,6,3,5,4.83333333333333,4.94444444444444,9,0,0.268333333333333,0.206349206349206,0.914934887965293,0.0292481009619862,0.930211855954923,0.00881065726279151,0.0691962454916158,0.0232206205580718
"1649",0,1,0,0.166666666666667,0.111111111111111,0.330246913580247,0.555555555555556,0.777777777777778,0.524691358024691,4.88888888888889,7.83333333333333,32,5,7,0,0,0,0,20,0.290697674418605,0,0.1,0.181818181818182,1,0.141287284144427,0,6,2,5,4.5,5,9,0,0.277519379844961,0.206349206349206,0.824497120276268,0.0498458003528617,0.880328848860608,0.0413234874456885,0.0776605579586437,0.0718120230775602
"1650",1,1,1,0.333333333333333,0.111111111111111,0.327160493827161,0.444444444444444,0.5,0.527777777777778,5.5,6.44444444444444,28,7,6,1,0,0,0,10,0.257142857142857,0,0.0833333333333333,0.146757679180887,0,0.168520580716902,0,2,6,3,3.66666666666667,5.63888888888889,7,0,0.268333333333333,0.311475409836066,0.414369112634482,0.107253168764338,0.368599952095177,0.143022386984114,0.064134761020252,0.070094742520623
"1651",0,0,0,0.388888888888889,0.277777777777778,0.330246913580247,0.277777777777778,0.611111111111111,0.530864197530864,6.27777777777778,6.61111111111111,26,7,6,1,0,0,0,10,0.289473684210526,0,0.0833333333333333,0.146757679180887,0,0.174107291815639,0,2,8,3,4.72222222222222,5.86111111111111,7,0,0.268333333333333,0.311475409836066,0.339941795936092,0.265315222877701,0.27780448176267,0.326493868178843,0.123216888885223,0.111256415975742
"1652",0,1,0,0.388888888888889,0.555555555555556,0.333333333333333,0.388888888888889,0.5,0.524691358024691,6.94444444444444,6.61111111111111,27,7,6,1,0,0,0,10,0.0740740740740741,0,0.157894736842105,0.146757679180887,1,0.277777777777778,0,2,6,3,4.27777777777778,5.66666666666667,7,0,0.277519379844961,0.311475409836066,0.354119262293374,0.58673346046198,0.224260105561333,0.46737137632424,0.239279101077088,0.237616766078764
"1653",1,1,1,0.333333333333333,0.555555555555556,0.330246913580247,0.833333333333333,0.555555555555556,0.524691358024691,8.05555555555556,6.55555555555556,25,7,6,1,0,0,0,10,0.19047619047619,0,0.214285714285714,0.146757679180887,0,0.310573686333841,0,2,1,3,5.22222222222222,5.69444444444444,7,0,0.378787878787879,0.311475409836066,0.866687211220682,0.521093587516802,0.780404031630184,0.527977696584002,0.347047727027639,0.368476934527957
"1654",0,0,0,0.388888888888889,0.277777777777778,0.330246913580247,0.555555555555556,0.611111111111111,0.527777777777778,6.66666666666667,6.55555555555556,22,7,6,0,0,0,0,10,0.19047619047619,0,0.214285714285714,0.121951219512195,0,0.230199641080499,0,2,1,3,4.5,5.58333333333333,7,0,0.378787878787879,0.311475409836066,0.676738722286355,0.265315222877701,0.620737282053718,0.273675801155502,0.170812921566151,0.15695300475559
"1655",1,1,1,0.333333333333333,0.666666666666667,0.327160493827161,0.777777777777778,0.5,0.527777777777778,8.11111111111111,6.44444444444444,21,7,6,0,0,0,1,10,0.289473684210526,0,0.433442276267468,0.182584269662921,1,0.433442276267468,0,2,1,3,5.66666666666667,5.66666666666667,7,0,0.277519379844961,0.311475409836066,0.787564994597173,0.659473881573281,0.841550375648428,0.753709647908261,0.384494713125238,0.70616198084124
"1656",0,0,1,0.333333333333333,0.555555555555556,0.330246913580247,0.388888888888889,0.611111111111111,0.530864197530864,6.55555555555556,6.72222222222222,24,7,6,0,0,0,1,10,0.257142857142857,0,0.0714285714285714,0.182584269662921,0,0.277777777777778,0,2,1,3,5.66666666666667,5.80555555555556,7,0,0.361111111111111,0.311475409836066,0.472061553976135,0.521093587516802,0.350119288443302,0.373170789793811,0.247074263849301,0.129628520608093
"1657",1,1,1,0.333333333333333,0.388888888888889,0.330246913580247,0.888888888888889,0.5,0.524691358024691,7.27777777777778,6.44444444444444,25,7,6,0,0,0,1,10,0.289473684210526,0,0.310573686333841,0.182584269662921,0,0.310573686333841,0,2,1,3,4.83333333333333,5.75,7,0,0.298245614035088,0.311475409836066,0.868067163125542,0.321406119149699,0.882643051019442,0.433191418932242,0.232047832636756,0.44098530486344
