"","iid","id","gender","wave","round","order","partner","pid","match","int_corr","samerace","met_o","age","field_cd","tuition","race","imprace","imprelig","income","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","goal 2","goal 1","goal 6","goal 3","goal 4","goal 5","date 7","date 5","date 3","date 4","date 6","date 1","date 2","race 4","race 2","race 6","race 3","race 1","go_out 1","go_out 4","go_out 2","go_out 3","go_out 7","go_out 5","go_out 6","field_cd 1","field_cd 2","field_cd 13","field_cd 8","field_cd 5","field_cd 9","field_cd 3","field_cd 11","field_cd 12","field_cd 4","field_cd 7","field_cd 6","field_cd 10","field_cd 14","field_cd 16","field_cd 15","field_cd 17","field_cd 18","career_c 6","career_c 1","career_c 9","career_c 2","career_c 7","career_c 10","career_c 5","career_c 3","career_c 4","career_c 14","career_c 11","career_c 8","career_c 15","career_c 12","career_c 17","career_c 13","career_c 16","activityAvg","raterCount","rateeCount","matchOwnSum","matchPartnerSum","decOwnSum","decPartnerSum","attrOwnSum","attrPartnerSum","sincOwnSum","sincPartnerSum","intelOwnSum","intelPartnerSum","funOwnSum","funPartnerSum","ambOwnSum","ambPartnerSum","sharOwnSum","sharPartnerSum","likeOwnSum","likePartnerSum","probOwnSum","probPartnerSum","metOwnSum","metPartnerSum","metOwnMean","metPartnerMean","metOwnMeanExc","metPartnerMeanExc","tvsportsAdj","exerciseAdj","diningAdj","museumsAdj","artAdj","hikingAdj","gamingAdj","clubbingAdj","readingAdj","tvAdj","theaterAdj","moviesAdj","concertsAdj","musicAdj","shoppingAdj","yogaAdj"
"7297",494,14,1,19,15,10,1,466,0,0.25,1,2,30,6,26,2,2,8,37,4,3,3,6,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,6,4,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,1,9,8,7,9,7,7,8,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,-2.88,3.12,3.12,3.12,-5.88,-5.88,-2.88,1.12,-0.88,2.12,3.12,0.12,1.12,2.12,3.12
"7298",494,14,1,19,15,2,2,467,0,0.29,1,2,30,6,26,2,2,8,37,4,3,3,6,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,6,4,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,0,8,8,8,7,7,7,7,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,-2.88,3.12,3.12,3.12,-5.88,-5.88,-2.88,1.12,-0.88,2.12,3.12,0.12,1.12,2.12,3.12
"7299",494,14,1,19,15,13,3,468,1,0.26,0,2,30,6,26,2,2,8,37,4,3,3,6,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,6,4,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,1,9,8,9,8,8,7,8,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,-2.88,3.12,3.12,3.12,-5.88,-5.88,-2.88,1.12,-0.88,2.12,3.12,0.12,1.12,2.12,3.12
"7300",494,14,1,19,15,12,4,469,0,0.66,0,2,30,6,26,2,2,8,37,4,3,3,6,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,6,4,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,0,8,8,8,8,7,8,6,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,-2.88,3.12,3.12,3.12,-5.88,-5.88,-2.88,1.12,-0.88,2.12,3.12,0.12,1.12,2.12,3.12
"7301",494,14,1,19,15,5,5,470,0,0.68,0,2,30,6,26,2,2,8,37,4,3,3,6,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,6,4,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,1,8,8,8,8,8,8,8,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,-2.88,3.12,3.12,3.12,-5.88,-5.88,-2.88,1.12,-0.88,2.12,3.12,0.12,1.12,2.12,3.12
"7302",494,14,1,19,15,4,6,471,0,0.39,0,2,30,6,26,2,2,8,37,4,3,3,6,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,6,4,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,1,7,8,8,7,7,7,7,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,-2.88,3.12,3.12,3.12,-5.88,-5.88,-2.88,1.12,-0.88,2.12,3.12,0.12,1.12,2.12,3.12
"7304",494,14,1,19,15,1,8,473,0,0.34,0,2,30,6,26,2,2,8,37,4,3,3,6,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,6,4,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,0,8,8,9,6,9,5,6,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,-2.88,3.12,3.12,3.12,-5.88,-5.88,-2.88,1.12,-0.88,2.12,3.12,0.12,1.12,2.12,3.12
"7305",494,14,1,19,15,15,9,474,1,-0.06,0,2,30,6,26,2,2,8,37,4,3,3,6,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,6,4,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,1,7,7,7,9,8,6,8,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,-2.88,3.12,3.12,3.12,-5.88,-5.88,-2.88,1.12,-0.88,2.12,3.12,0.12,1.12,2.12,3.12
"7306",494,14,1,19,15,7,10,475,0,0.5,0,2,30,6,26,2,2,8,37,4,3,3,6,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,6,4,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,0,6,6,8,5,7,5,5,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,-2.88,3.12,3.12,3.12,-5.88,-5.88,-2.88,1.12,-0.88,2.12,3.12,0.12,1.12,2.12,3.12
"7307",494,14,1,19,15,6,11,476,0,0.12,1,2,30,6,26,2,2,8,37,4,3,3,6,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,6,4,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,1,7,10,7,7,6,5,7,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06,0,0.07,3.12,-2.88,3.12,3.12,3.12,-5.88,-5.88,-2.88,1.12,-0.88,2.12,3.12,0.12,1.12,2.12,3.12
"7308",494,14,1,19,15,11,12,477,0,0.29,0,2,30,6,26,2,2,8,37,4,3,3,6,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,6,4,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,0,6,8,8,7,7,5,5,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,-2.88,3.12,3.12,3.12,-5.88,-5.88,-2.88,1.12,-0.88,2.12,3.12,0.12,1.12,2.12,3.12
"7310",494,14,1,19,15,14,15,479,0,0.27,1,2,30,6,26,2,2,8,37,4,3,3,6,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,6,4,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,0,7,7,7,7,7,7,6,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06,0,0.07,3.12,-2.88,3.12,3.12,3.12,-5.88,-5.88,-2.88,1.12,-0.88,2.12,3.12,0.12,1.12,2.12,3.12
"7311",494,14,1,19,15,3,16,480,0,0.34,1,2,30,6,26,2,2,8,37,4,3,3,6,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,6,4,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,0,7,7,9,8,8,8,6,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,-2.88,3.12,3.12,3.12,-5.88,-5.88,-2.88,1.12,-0.88,2.12,3.12,0.12,1.12,2.12,3.12
"7313",495,15,1,19,15,6,2,467,1,-0.01,0,2,32,15,25,6,5,6,35,2,2,1,6,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,6,4,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,1,8,7,6,7,6,5,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65,0.35,1.35,-0.65,0.35,1.35,1.35,0.35,-0.65,0.35,1.35,1.35,0.35,-0.65,-0.65,0.35
"7314",495,15,1,19,15,2,3,468,0,-0.07,1,2,32,15,25,6,5,6,35,2,2,1,6,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,6,4,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,0,7,5,7,5,5,4,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65,0.35,1.35,-0.65,0.35,1.35,1.35,0.35,-0.65,0.35,1.35,1.35,0.35,-0.65,-0.65,0.35
"7315",495,15,1,19,15,1,4,469,0,-0.19,0,2,32,15,25,6,5,6,35,2,2,1,6,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,6,4,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,1,7,7,6,5,5,5,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65,0.35,1.35,-0.65,0.35,1.35,1.35,0.35,-0.65,0.35,1.35,1.35,0.35,-0.65,-0.65,0.35
"7316",495,15,1,19,15,9,5,470,1,-0.18,0,2,32,15,25,6,5,6,35,2,2,1,6,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,6,4,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,1,6,7,7,6,7,6,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65,0.35,1.35,-0.65,0.35,1.35,1.35,0.35,-0.65,0.35,1.35,1.35,0.35,-0.65,-0.65,0.35
"7317",495,15,1,19,15,8,6,471,0,-0.22,0,2,32,15,25,6,5,6,35,2,2,1,6,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,6,4,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,0,7,7,7,6,6,4,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65,0.35,1.35,-0.65,0.35,1.35,1.35,0.35,-0.65,0.35,1.35,1.35,0.35,-0.65,-0.65,0.35
"7318",495,15,1,19,15,12,7,472,0,0.09,0,2,32,15,25,6,5,6,35,2,2,1,6,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,6,4,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,1,7,6,6,7,5,5,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65,0.35,1.35,-0.65,0.35,1.35,1.35,0.35,-0.65,0.35,1.35,1.35,0.35,-0.65,-0.65,0.35
"7319",495,15,1,19,15,5,8,473,0,0.03,0,2,32,15,25,6,5,6,35,2,2,1,6,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,6,4,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,0,5,7,7,4,4,3,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65,0.35,1.35,-0.65,0.35,1.35,1.35,0.35,-0.65,0.35,1.35,1.35,0.35,-0.65,-0.65,0.35
"7320",495,15,1,19,15,4,9,474,0,-0.04,0,2,32,15,25,6,5,6,35,2,2,1,6,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,6,4,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,1,7,8,7,7,6,5,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65,0.35,1.35,-0.65,0.35,1.35,1.35,0.35,-0.65,0.35,1.35,1.35,0.35,-0.65,-0.65,0.35
"7321",495,15,1,19,15,11,10,475,0,0.09,0,2,32,15,25,6,5,6,35,2,2,1,6,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,6,4,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,1,7,7,7,7,5,5,6,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65,0.35,1.35,-0.65,0.35,1.35,1.35,0.35,-0.65,0.35,1.35,1.35,0.35,-0.65,-0.65,0.35
"7322",495,15,1,19,15,10,11,476,0,-0.08,0,2,32,15,25,6,5,6,35,2,2,1,6,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,6,4,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,0,7,7,7,5,4,4,6,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06,0,0.07,-0.65,0.35,1.35,-0.65,0.35,1.35,1.35,0.35,-0.65,0.35,1.35,1.35,0.35,-0.65,-0.65,0.35
"7323",495,15,1,19,15,15,12,477,0,0.29,0,2,32,15,25,6,5,6,35,2,2,1,6,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,6,4,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,0,7,7,6,6,6,4,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65,0.35,1.35,-0.65,0.35,1.35,1.35,0.35,-0.65,0.35,1.35,1.35,0.35,-0.65,-0.65,0.35
"7324",495,15,1,19,15,13,14,478,0,0.07,0,2,32,15,25,6,5,6,35,2,2,1,6,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,6,4,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,0,6,6,6,5,5,4,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65,0.35,1.35,-0.65,0.35,1.35,1.35,0.35,-0.65,0.35,1.35,1.35,0.35,-0.65,-0.65,0.35
"7325",495,15,1,19,15,3,15,479,0,0.07,0,2,32,15,25,6,5,6,35,2,2,1,6,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,6,4,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,1,7,6,7,5,7,5,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06,0,0.07,-0.65,0.35,1.35,-0.65,0.35,1.35,1.35,0.35,-0.65,0.35,1.35,1.35,0.35,-0.65,-0.65,0.35
"7326",495,15,1,19,15,7,16,480,0,-0.19,0,2,32,15,25,6,5,6,35,2,2,1,6,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,6,4,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,1,6,7,6,7,6,5,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65,0.35,1.35,-0.65,0.35,1.35,1.35,0.35,-0.65,0.35,1.35,1.35,0.35,-0.65,-0.65,0.35
"7327",496,1,0,20,7,6,1,502,0,-0.16,1,1,23,5,13,4,1,1,23,1,5,2,2,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5,5,4,20,30,20,20,10,0,30,10,20,30,0,10,5,8,6,9,0,4,7,7,5,7,2,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.47,3.53,2.53,2.53,2.53,3.53,-3.47,-3.47,2.53,-1.47,-1.47,-1.47,0.53,0.53,0.53,0.53
"7328",496,1,0,20,7,2,2,503,0,0.24,0,2,23,5,13,4,1,1,23,1,5,2,2,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5,5,4,20,30,20,20,10,0,30,10,20,30,0,10,5,8,6,9,0,2,4,8,5,8,5,5,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.38,0,0.43,-3.47,3.53,2.53,2.53,2.53,3.53,-3.47,-3.47,2.53,-1.47,-1.47,-1.47,0.53,0.53,0.53,0.53
"7329",496,1,0,20,7,1,4,504,0,0.31,0,2,23,5,13,4,1,1,23,1,5,2,2,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5,5,4,20,30,20,20,10,0,30,10,20,30,0,10,5,8,6,9,0,6,7,8,7,9,6,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.47,3.53,2.53,2.53,2.53,3.53,-3.47,-3.47,2.53,-1.47,-1.47,-1.47,0.53,0.53,0.53,0.53
"7330",496,1,0,20,7,7,5,505,1,0.48,1,2,23,5,13,4,1,1,23,1,5,2,2,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5,5,4,20,30,20,20,10,0,30,10,20,30,0,10,5,8,6,9,1,7,7,8,8,7,6,6,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.47,3.53,2.53,2.53,2.53,3.53,-3.47,-3.47,2.53,-1.47,-1.47,-1.47,0.53,0.53,0.53,0.53
"7332",496,1,0,20,7,4,7,507,0,0.58,1,2,23,5,13,4,1,1,23,1,5,2,2,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5,5,4,20,30,20,20,10,0,30,10,20,30,0,10,5,8,6,9,1,6,8,8,8,7,6,7,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.47,3.53,2.53,2.53,2.53,3.53,-3.47,-3.47,2.53,-1.47,-1.47,-1.47,0.53,0.53,0.53,0.53
"7333",496,1,0,20,7,3,8,508,0,0.13,1,2,23,5,13,4,1,1,23,1,5,2,2,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5,5,4,20,30,20,20,10,0,30,10,20,30,0,10,5,8,6,9,0,5,5,7,6,7,4,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.47,3.53,2.53,2.53,2.53,3.53,-3.47,-3.47,2.53,-1.47,-1.47,-1.47,0.53,0.53,0.53,0.53
